date,tvlUSD,volumeUSD,feesUSD,pool_id,pool_name
2021-07-19,488181.538244764,235372.161679,117.6860808395,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-07-20,778013.3273180528,369725.015973,184.8625079865,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-07-21,778361.6968744481,167725.160716,83.862580358,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-07-22,868484.1848783343,169370.828251,84.6854141255,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-07-23,912831.8178981014,269130.465791,134.5652328955,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-07-24,1240285.0609680694,735484.406615,367.7422033075,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-07-25,1240250.5597749092,254074.404248,127.037202124,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-07-26,1273757.8316726687,912141.330438,456.070665219,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-07-27,1335448.0408941484,1183689.523364,591.844761682,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-07-28,1349341.4340499183,1089551.395077,544.7756975385,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-07-29,1422820.6870389178,239138.973646,119.569486823,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-07-30,1778736.447485515,993124.661844,496.562330922,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-07-31,1758223.3755981543,147318.100947,73.6590504735,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-01,1760363.2257848782,102681.422744,51.340711372,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-02,1844730.7399088799,636967.661251,318.4838306255,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-03,929434.2816192409,1391782.256437,695.8911282185,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-04,966145.0996028734,734243.996079,367.1219980395,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-05,966385.0112601611,340154.225788,170.077112894,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-06,1304445.1331809156,401143.063683,200.5715318415,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-07,156572.444493,1655297.141795,827.6485708975,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-08,1017707.9903300514,686503.942195,343.2519710975,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-09,1017751.0648222286,159717.837866,79.858918933,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-10,1018038.2946873474,153856.705672,76.928352836,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-11,1846654.4583051011,813121.571026,406.560785513,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-12,1917601.5384434238,605828.324287,302.9141621435,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-13,2044039.525605505,648137.450398,324.068725199,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-14,2331992.7084960057,118089.091046,59.044545523,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-15,2332262.641740755,384841.887756,192.420943878,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-16,2153836.9232786624,177034.683527,88.5173417635,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-17,1727392.8059407247,654623.213325,327.3116066625,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-18,1707434.6283973265,116347.909391,58.1739546955,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-19,1657787.9627082471,852981.636789,426.4908183945,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-20,1535808.6095633607,194316.846771,97.1584233855,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-21,1476096.4094085079,160046.334257,80.0231671285,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-22,2224415.873370639,366153.844049,183.0769220245,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-23,1983389.1209703998,411973.355373,205.9866776865,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-24,1983634.5021329592,372734.980736,186.367490368,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-25,1983695.0025557445,285579.220621,142.7896103105,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-26,1983438.469033154,123943.840968,61.971920484,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-27,1053834.3044007772,379468.698871,189.7343494355,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-28,1030864.1789196401,50238.739563,25.1193697815,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-29,1031562.9552361356,396748.219809,198.3741099045,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-30,885961.6803196793,337371.93162,168.68596581,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-08-31,886118.4492503876,265271.847417,132.6359237085,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-01,885706.7581515721,109074.970205,54.5374851025,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-02,886121.2280792061,298827.081534,149.413540767,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-03,598520.8636558941,657042.251974,328.521125987,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-04,592641.7872684029,201203.772941,100.6018864705,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-05,629613.7004175662,170750.364987,85.3751824935,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-06,592846.3991624563,150553.764084,75.276882042,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-07,593313.8445830753,556975.686915,278.4878434575,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-08,593573.3449999107,501738.445563,250.8692227815,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-09,594070.5573163856,652867.076167,326.4335380835,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-10,594127.564395278,166248.82035,83.124410175,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-11,611386.5851509029,476576.724954,238.288362477,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-12,611532.2641474634,441388.231738,220.694115869,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-13,611593.3680402616,61224.104871,30.6120524355,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-14,611934.4849556448,743145.746567,371.5728732835,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-15,516335.4424963,266758.352797,133.3791763985,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-16,516426.06588275894,86368.952419,43.1844762095,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-17,14786.581373,151151.822959,75.5759114795,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-18,516438.48439855204,102381.492714,51.190746357,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-19,527425.4151535121,88668.274899,44.3341374495,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-20,527885.7962797936,319730.058156,159.865029078,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-21,528091.7005254683,123918.273283,61.9591366415,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-22,528525.3250726144,233621.276088,116.810638044,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-23,525297.9883905536,304836.940858,152.418470429,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-24,525241.7931026997,173360.930367,86.6804651835,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-25,525319.059822192,61562.235397,30.7811176985,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-26,524977.2514522148,190552.191742,95.276095871,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-27,551997.1664558153,470657.995849,235.3289979245,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-28,552302.7136992201,344658.811721,172.3294058605,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-29,553025.8954489289,310320.6435,155.16032175,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-09-30,553171.5182742779,249803.613906,124.901806953,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-01,553584.0572277964,148850.039665,74.4250198325,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-02,553262.8050055407,160837.244967,80.4186224835,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-03,553332.0781020431,383516.878946,191.758439473,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-04,553637.436801151,486716.894745,243.3584473725,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-05,554617.3505749084,548265.443222,274.132721611,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-06,19498.142761,258682.363231,129.3411816155,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-07,554196.4446647794,186255.207294,93.127603647,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-08,554292.152383594,51666.067355,25.8330336775,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-09,554314.9360108089,147039.413444,73.519706722,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-10,554465.1128904774,233957.981889,116.9789909445,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-11,554555.8546624889,129146.656402,64.573328201,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-12,496221.3794034807,592693.384151,296.3466920755,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-13,496351.38265926484,167051.850705,83.5259253525,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-14,1723867.447501927,971364.69643,485.682348215,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-15,1724477.1689763765,1098143.20828,549.07160414,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-16,1504084.002874872,1063046.04267,531.523021335,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-17,1504135.1916597427,437015.008972,218.507504486,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-18,1504137.8250067753,44423.980302,22.211990151,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-19,1504410.680660572,372436.897107,186.2184485535,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-20,1504465.5881737114,397892.276362,198.946138181,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-21,1504834.7745763608,459874.57392,229.93728696,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-22,1504942.7292033834,303973.85406,151.98692703,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-23,1505039.7018308686,157094.302116,78.547151058,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-24,1505108.6245758513,216739.024191,108.3695120955,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-25,1506061.5707435554,1284823.351442,642.411675721,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-26,1505803.9270946605,392575.647997,196.2878239985,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-27,1505954.6134483777,349272.81924,174.63640962,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-28,1506296.4367369472,416818.715141,208.4093575705,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-29,1507202.4685760483,1500693.204257,750.3466021285,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-30,1507479.1867077483,525059.544389,262.5297721945,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-10-31,1507498.2807853029,106864.003991,53.4320019955,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-01,1507520.9485213812,76425.262812,38.212631406,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-02,1507602.9259577391,157439.775651,78.7198878255,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-03,1507758.8161394908,222596.591473,111.2982957365,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-04,1502782.4985278966,159357.35467,79.678677335,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-05,1502987.1014055386,297219.461647,148.6097308235,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-06,1503058.4229142044,154315.20079,77.157600395,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-07,1503199.6613929768,318900.069111,159.4500345555,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-08,1522671.884280584,541502.6703,270.75133515,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-09,1522702.667746507,278761.939159,139.3809695795,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-10,1504331.5828148897,1231203.300951,615.6016504755,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-11,1504511.6810709075,613542.458778,306.771229389,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-12,1500542.9545848477,361083.601863,180.5418009315,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-13,1500677.7843838066,1088458.924398,544.229462199,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-14,1500636.537499188,276304.420117,138.1522100585,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-15,1501307.2217622008,855200.469779,427.6002348895,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
